,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
869,prerank,Cellular Defense Response (GO:0006968),0.42688151659791046,1.458672084067063,0.0380952380952381,0.09769797884819478,1.0,20/43,29.61%,ITGB1;KLRG1;LSP1;SPN;RELA;VEZF1;CX3CR1;KIR3DL2;GNLY;PRF1;KLRC2;KLRC3;BECN1;CCR5;CXCR2;MNDA;CLEC5A;CCR3;TYROBP;TCIRG1
870,prerank,Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901016),0.4911238938351668,1.4581893975760112,0.05059920106524634,0.09796635082428878,1.0,11/20,32.11%,ITGB1;ATP1B3;AKAP9;OXSR1;STK39;WWP2;VAMP2;CACNA1D;YWHAE;NEDD4;CAB39
871,prerank,Protein Deubiquitination (GO:0016579),0.3885489362617349,1.457859454139905,0.013114754098360656,0.09809498866608418,1.0,48/88,36.47%,USP1;VCPIP1;USP31;USP14;OTUB1;BABAM2;USP24;JOSD2;USP42;BABAM1;MINDY2;JOSD1;USP25;COPS5;ZC3H12A;USP28;USP33;OTUD7B;TNFAIP3;USP7;UCHL5;USP8;OTUD3;OTUD4;PSMD14;USP4;USP49;ENY2;OTUD6A;USP46;USP32;USP38;OTUD5;USP15;USP6;USP50;USP16;STAMBP;USP34;YOD1;USP3;ZRANB1;ABRAXAS2;OTUD6B;USP48;RNF2;USP30;USP9Y
872,prerank,Positive Regulation Of Cholesterol Transport (GO:0032376),0.47277738872337227,1.457729590428939,0.05063291139240506,0.09808034063582577,1.0,8/26,12.27%,ZDHHC8;CES1;GPS2;ABCA3;SCP2;PTCH1;NFKBIA;ABCA5
873,prerank,Regulation Of Mitochondrial Fission (GO:0090140),0.4877134104954989,1.4573481639018322,0.056555269922879174,0.09827590552856025,1.0,9/22,14.12%,MCU;RALBP1;DDHD1;DNM1L;MAPT;PINK1;SPIRE1;MUL1;FIS1
874,prerank,Embryonic Organ Morphogenesis (GO:0048562),0.4596071527812997,1.4570891327737103,0.042027194066749075,0.09835662434619342,1.0,10/27,17.14%,RYR2;FGFR2;HOXC4;HOXB9;NIPBL;ID2;HOXB4;RBPMS2;MESP1;HOXB3
875,prerank,Regulation Of Response To External Stimulus (GO:0032101),0.37707675345020675,1.4568412641714228,0.017130620985010708,0.09844521800021216,1.0,42/104,28.60%,ANXA1;CGAS;ZMPSTE24;CASP1;USP14;TMSB4X;NLRP7;F2R;GRK7;NMT1;IRF1;AREL1;RELA;CASP8;CASP4;HERC5;PARK7;AKNA;PTPN22;XIAP;PSMA6;MYD88;CARD16;BRD4;TIRAP;JAK2;APLP2;NR1D2;CELF1;N4BP1;ELMOD2;GRN;FGR;SHPK;SAMHD1;GGT1;ERAP1;NOD2;SBNO2;BCL6;GATA6;TNC
876,prerank,N-glycan Processing (GO:0006491),0.5259689958491103,1.4567753196519058,0.04748982360922659,0.09837115517166752,1.0,7/16,17.40%,ST8SIA4;MAN1A1;GNPTG;MAN1B1;MAN1A2;ST8SIA6;GNPTAB
877,prerank,Positive Regulation Of B Cell Proliferation (GO:0030890),0.45835469420572417,1.4566404821457086,0.05137844611528822,0.0983616328527014,1.0,16/27,33.18%,PTPRC;CD320;CLCF1;NFATC2;CD81;NCKAP1L;TIRAP;TFRC;SASH3;VAV3;IL2;IL7;EPHB2;IL4;FCRL3;TNFSF13B
878,prerank,Erythrocyte Differentiation (GO:0030218),0.4180589660260854,1.4563578890916395,0.033532934131736525,0.09847535764894078,1.0,29/45,41.47%,LYAR;KMT2E;CEBPG;HCLS1;TGFBR3;CFLAR;NCKAP1L;ID2;MED1;ATP5IF1;ZFPM1;JAK2;SLC1A5;HSPA9;ACIN1;INHBA;AHSP;RACGAP1;PTPN2;GATA1;SH2B3;CASP3;KLF1;SLC25A38;ALAS1;DYRK3;KIT;UBA5;LYN
879,prerank,Cellular Response To Glucose Starvation (GO:0042149),0.43536766090316953,1.4563155825941037,0.03260869565217391,0.09838680355553052,1.0,18/37,26.71%,NUAK1;SH3GLB1;FOXO3;SESN2;IFI16;HSPA5;ZC3H12A;PIK3C3;PRKAA1;CPEB4;MTMR3;BECN1;XBP1;PMAIP1;PIK3R4;KAT5;PLIN2;SUV39H1
880,prerank,Regulation Of Receptor Recycling (GO:0001919),0.5258537274666696,1.4561263216784248,0.046008119079837616,0.09841471181574603,1.0,8/16,21.57%,OPTN;BVES;SCRIB;RAB29;NSF;LDLR;LAMTOR1;VAMP3
881,prerank,mRNA Catabolic Process (GO:0006402),0.4250789625158505,1.455783286475969,0.03341288782816229,0.09857068661858678,1.0,16/42,18.72%,AGO4;XRN1;HSPA1A;DDX5;TUT7;THRAP3;XRN2;YTHDF2;EXOSC9;EXOSC10;SUPV3L1;ERN1;RC3H1;AGO3;UPF1;RNH1
882,prerank,Negative Regulation Of miRNA Metabolic Process (GO:2000629),0.499086506098764,1.455736724223473,0.0646830530401035,0.09849166331860407,1.0,11/20,26.86%,NCOR2;PPARA;TGFB1;NCOR1;NFATC3;RELA;NFIB;REST;SRF;TENT2;PPARG
883,prerank,Mitotic Nuclear Division (GO:0140014),0.4195603449080019,1.4556523894235456,0.0380952380952381,0.09843812451790192,1.0,26/44,39.02%,NCAPG2;RAN;UBE2S;CHMP2A;ZW10;SPAST;WAPL;ZNF207;NUP62;CHMP4A;KIF3B;INO80;SMC4;KNSTRN;NDEL1;SMC1A;PPP2R2D;CTDP1;PLK1;KNTC1;NDC80;KIF18A;CLASP2;KIF18B;TUBG2;CLASP1
884,prerank,Proteoglycan Metabolic Process (GO:0006029),0.5104916989154097,1.4555196734252975,0.04967320261437908,0.09843126192311998,1.0,10/18,27.05%,CANT1;IGF1;CHST12;CHST11;CHST10;CSGALNACT2;BMPR2;XYLT1;HPSE;FAM20B
885,prerank,Positive Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),0.46298882487896226,1.4548847789501878,0.03636363636363636,0.09876849621379319,1.0,11/29,14.61%,S100A10;FLNA;CIB1;MYADM;CALR;CDC42;RAC1;ILK;P4HB;CRKL;TESK1
886,prerank,Response To Amyloid-Beta (GO:1904645),0.44621478635857853,1.454850872202046,0.04091456077015644,0.09867103292576299,1.0,10/35,9.91%,NGFR;ITGA4;ADRB2;PRNP;ATP1A3;SNX6;IGF1;CASP4;NTRK1;FYN
887,prerank,Regulation Of Translational Initiation (GO:0006446),0.39815685256989214,1.4548051427148476,0.025374855824682813,0.09859235158656071,1.0,34/58,32.96%,NCK1;EIF4EBP2;CCL5;EIF1;EIF4G2;YTHDF2;DNAJC3;EIF4G3;UHMK1;EIF5;TPR;BZW1;FMR1;NCBP1;EIF5B;PAIP2;MTOR;EIF4H;PPP1R15B;MIF4GD;RPS6KB2;DDX1;CSDE1;YTHDF3;PAIP1;YTHDF1;CDC123;EIF4G1;POLR2G;KHDRBS1;DDX3X;EIF2B2;EIF4EBP1;CTIF
888,prerank,Regulation Of Heart Contraction (GO:0008016),0.4140513153079923,1.4542205512560902,0.029036004645760744,0.09895470449755969,1.0,16/50,16.44%,SRI;ATP2B4;CALM1;SMAD7;RYR2;CALM2;ATP2A2;CELF2;GSK3A;DMPK;ATP2A1;CORIN;NOS1;ATP2A3;PDE4D;TPM1
889,prerank,Spindle Assembly (GO:0051225),0.39403546716263393,1.4535538563276449,0.01905829596412556,0.09933737618596528,1.0,41/70,37.61%,FLNA;NCOR1;RAB11A;RHOA;KIFC2;SMC3;HAUS2;HAUS1;MAPRE1;KPNB1;STARD9;CCDC61;ZNF207;TUBGCP2;GOLGA2;KIF3B;MAPRE3;NEK7;INO80;CSNK1D;GOLGA8O;SAC3D1;WRAP73;LSM14A;STAG1;HAUS8;MZT1;SMC1A;HAUS6;STAG2;KIF2A;CEP192;GOLGA8M;ABRAXAS2;NEK2;MAPRE2;GOLGA8N;GOLGA8H;HDAC3;HAUS3;CLASP2
890,prerank,Neuron Projection Development (GO:0031175),0.35716368662985515,1.4530750651193622,0.008350730688935281,0.09960557268425964,1.0,58/154,25.83%,PRDM12;ZNF365;ARHGAP35;NCKAP1;MAP4;BLOC1S1;PTPRM;ROCK1;EHD1;HMGB1;GPRIN1;BMP7;TAOK3;CDC42;RAB11A;FRY;VAPA;RAB35;MINK1;UHMK1;PLXNB1;HDGFL3;TBC1D23;MAPT;NCKAP1L;ANKRD27;RAB6A;SAMD14;NEUROD2;UBB;GPRIN3;MGARP;RAPGEF2;ZNF335;ALS2;WHRN;STX3;NEFH;GAS7;MAP1S;ATP7A;DIP2A;ULK1;BLOC1S3;FRYL;CDK16;MANF;PPP1R9B;CDK5;VASH2;TNIK;VPS13B;GRM7;MARK2;APOE;CAMSAP1;DTNBP1;MICALL1
891,prerank,mRNA Metabolic Process (GO:0016071),0.3843880290184603,1.4528667419272945,0.020247469066366704,0.09966865931241525,1.0,41/80,32.86%,AGO4;SRSF7;HSPA1A;DDX5;SCAF11;SF3B2;SF3B4;SON;HNRNPR;HIPK3;SFPQ;YTHDF2;SRSF4;HNRNPAB;SRSF9;SRSF2;NCBP1;ERN1;SF3A2;HNRNPA2B1;USP39;AGO3;CELF1;SSB;RNH1;HSF1;KIN;EREG;U2AF1;ALKBH5;DHX15;NUDT21;SF3A1;ATXN2L;ZFP36;HSPA1B;SF3A3;DCP2;MBLAC1;U2AF2;PCBP2
892,prerank,Regulation Of Cellular Biosynthetic Process (GO:0031326),0.3939714532107118,1.4524875438844096,0.028506271379703536,0.0998475643246547,1.0,18/64,13.96%,CES1;MEAF6;TNFRSF1B;CD47;CCL5;TM9SF2;FOXO3;RAC1;KAT7;CX3CR1;JADE2;CXCL8;MED1;EIF6;MTPN;EIF2B4;EIF2S1;JAK2
893,prerank,Secondary Alcohol Biosynthetic Process (GO:1902653),0.47254401956317493,1.452092942181696,0.053691275167785234,0.10007080973455053,1.0,13/23,25.64%,CES1;MSMO1;ACLY;LSS;MVK;LBR;DHCR24;MVD;HMGCS1;INSIG2;GLB1;HSD17B7;INSIG1
894,prerank,Wound Healing (GO:0042060),0.40063942793204693,1.4516840515824234,0.02394526795895097,0.10024884022383644,1.0,26/63,24.14%,MYH9;SYT11;ANXA6;MACF1;CHMP1A;FZD7;IGF1;FUT10;CFLAR;VPS4B;TGFBR1;CHMP2A;NF1;MIA3;PLEC;TPM1;CHMP4A;VPS4A;RAF1;PPL;SRF;CHMP2B;PPP3CA;EREG;ARL8B;CHMP5
895,prerank,Intracellular Monoatomic Cation Homeostasis (GO:0030003),0.360938593341611,1.4502544592953504,0.002074688796680498,0.10130369754725993,1.0,60/155,26.46%,ATP13A2;ATP2B4;TFR2;B2M;ATP1B3;PRNP;ARF1;LETM1;ATP1A3;RYR2;CCL5;PICALM;NPTN;FBXL5;ATP2C1;CCDC115;ATP2A2;CALR;TMEM165;DMPK;MT2A;ATP2A1;ATP6AP1;STIM1;ANKRD9;ATP6V0D1;SLC10A7;ATP13A3;ATP2A3;GLRX3;TFRC;ATP2C2;SLC30A1;FTH1;NUBP1;ATP7A;SLC9A1;TNNI3;CCL19;FRRS1;EDN2;CNNM4;ATP6V1A;CCL3;FTL;SLC30A2;SLC39A6;STIM2;ATP6V0A2;SLC30A5;TMEM199;CHERP;CP;IREB2;HAMP;SLC39A7;CCL23;EDN3;RMDN3;SLC41A1
896,prerank,Endothelial Cell Migration (GO:0043542),0.4345619363523812,1.449745080403434,0.04156479217603912,0.10159402339288558,1.0,10/36,14.58%,MYH9;TNFSF12;S100A2;RHOA;S100A9;PLXND1;S100A12;PXN;PRKX;MEN1
897,prerank,Regulation Of Lymphocyte Proliferation (GO:0050670),0.5089781314171352,1.4490476536415589,0.05234159779614325,0.10211821196454822,1.0,13/16,37.69%,TNFRSF1B;LGALS3;PTPN22;LEP;IKZF3;ZNF335;IL12A;TNFSF9;MYDGF;LST1;CD209;SOX11;IL12B
898,prerank,Regulation Of Activated T Cell Proliferation (GO:0046006),0.45458625421952703,1.4483231603460818,0.03385731559854897,0.10256791161250207,1.0,16/32,27.88%,PDCD1LG2;PRNP;HMGB1;IL12RB1;CD274;IGF1;RIPK3;SCRIB;PYCARD;RC3H1;PRKAR1A;IDO1;FADD;PPP3CA;IL2;TNFSF9
899,prerank,Regulation Of Stem Cell Population Maintenance (GO:2000036),0.4065576095881425,1.4481808014288984,0.02880184331797235,0.10256689937993724,1.0,25/52,31.85%,SAP30;BCL7C;ARID4B;BCL7B;BICRAL;ARID4A;SAP30L;SMARCD1;CNOT1;ZC3H13;TAF5L;BRMS1;SMARCC1;RBBP7;DPF2;BRD9;REST;SUDS3;RBBP4;ARID1A;ELAVL1;SS18;CNOT3;SIN3A;BICRA
900,prerank,Regulation Of Natural Killer Cell Activation (GO:0032814),0.5235521507018378,1.4461875292421562,0.07103825136612021,0.1040844459331885,1.0,10/16,28.99%,PRDM1;ZNF683;PTPN22;KLRC2;KLRD1;LEP;KLRC3;TICAM1;IL12A;TYROBP
901,prerank,Anterior/Posterior Pattern Specification (GO:0009952),0.4314318595348088,1.4457277217252789,0.046228710462287104,0.10433472600695631,1.0,12/38,17.14%,HOXC4;ATP6AP2;HOXB9;TGFBR1;BHLHE40;HOXB4;HOXB7;HES2;BMPR2;CELSR2;HOXA7;HOXB3
902,prerank,Regulation Of B Cell Proliferation (GO:0030888),0.4171704687018383,1.4455828522404857,0.04196642685851319,0.10436296852530957,1.0,20/42,30.74%,PTPRC;CD320;CLCF1;NFATC2;CD81;NCKAP1L;TIRAP;RC3H1;TFRC;IKZF3;SASH3;CD300A;VAV3;IL2;MNDA;TYROBP;IL7;EPHB2;IL4;FCRL3
903,prerank,Regulation Of Cholesterol Efflux (GO:0010874),0.4591836161175633,1.4451691292383373,0.04265997490589712,0.10460325242664405,1.0,15/28,29.44%,ZDHHC8;CES1;GPS2;ABCA3;NAXE;PTCH1;ABCA2;NFKBIA;ABCA5;LAMTOR1;APOE;SHH;SREBF2;PPARG;RXRA
904,prerank,Negative Regulation Of Innate Immune Response (GO:0045824),0.4163992813264486,1.4451358741142117,0.030162412993039442,0.10451024549769064,1.0,27/50,36.77%,CGAS;LYAR;ZDHHC18;YWHAZ;ATG5;ATG12;TRIM21;YTHDF2;AKT1;IFI16;ISG15;MUL1;NLRC3;TNFAIP3;GRN;SAMHD1;YTHDF3;USP15;NLRC5;OAS1;PRKDC;PTPN2;PCBP2;SLAMF8;TTLL12;DCST1;TRAFD1
905,prerank,DNA Metabolic Process (GO:0006259),0.343602732528479,1.4449186076634493,0.0010080645161290322,0.10455247363193745,1.0,105/280,31.16%,HMGB2;ZNF365;RECQL;PTMS;YY1;HMGB1;POLG;KPNA2;SUMO1;SMARCA5;UBE2A;ZNF668;DDB1;GLRX2;DNASE2;RAN;ZBTB1;MCRS1;XRCC5;TERF1;PARK7;DNASE1L2;PTGES3;CDC34;SUPV3L1;VCP;XRCC6;MNAT1;RAD21;PARP4;RPA4;ATRX;UNG;CNBP;TBRG1;HPF1;MCM9;DDB2;FAM111A;NUDT15;FMR1;TOPBP1;NABP1;PRIM2;FANCA;UBE2B;SMARCAL1;LRWD1;MUS81;RTEL1;MEN1;ACTR5;NBN;ATRIP;MRPL36;STON1;ATR;TOP3A;UCHL5;DCLRE1B;INO80E;PDS5B;UPF1;RPA2;POLA1;SET;TOP1;SP100;KIN;TSN;SMARCAD1;RAD51C;RUVBL1;PNKP;INO80;RAD18;SAMHD1;FBXO6;MCM6;TERF2IP;RUVBL2;SLX4;KMT5C;DONSON;NUDT1;INO80D;OGG1;HUS1;ACTR8;RAG1;INO80B;EP400;BRCA1;UBE2V2;SLX1A;INIP;POLD1;TOP3B;RFC2;RFC5;POLE3;SMC1A;NSMCE4A;PSME4;RPA3
906,prerank,Artery Morphogenesis (GO:0048844),0.4854792690232641,1.444632909467686,0.055989583333333336,0.10468538407072409,1.0,9/21,16.18%,SMAD7;BMPR1A;HOXA1;TGFBR1;NF1;HPGD;PDGFRB;BMPR2;PKD2
907,prerank,Mitotic Metaphase Plate Congression (GO:0007080),0.4073020961601771,1.4445129253385178,0.033642691415313224,0.10465995912592249,1.0,26/49,36.19%,CHMP1A;DCTN2;RAB11A;VPS4B;CHMP2A;ZW10;MAPRE1;KPNB1;NUP62;BECN1;CHMP4A;VPS4A;NUDC;PDCD6IP;CHMP2B;PSRC1;CHMP5;KIF22;CENPE;EML4;RMDN1;CDCA8;CCNB1;NDC80;KIF18A;KIF14
908,prerank,Pore Complex Assembly (GO:0046931),0.5044734412969919,1.444366952028754,0.0504774897680764,0.10465788185448281,1.0,11/18,34.34%,NUP153;ANO6;TPR;GSDMD;RTN4;NUP205;PDZD11;NUP98;NUP93;BAD;AHCTF1
909,prerank,Positive Regulation Of Stress Fiber Assembly (GO:0051496),0.4301845464548631,1.4438967195504382,0.04106280193236715,0.10494531359612087,1.0,15/37,17.28%,S100A10;RAPGEF3;FHOD1;CD47;ROCK2;CDC42;RHOA;RAC1;GPR65;PXN;TGFBR1;TESK1;TPM1;ITGB1BP1;NF2
910,prerank,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),0.5214798644688323,1.4438097406523425,0.04716981132075472,0.1048835339831631,1.0,9/16,25.42%,ROCK1;PRNP;IGF1;PIN1;CLU;RTN4;BIN1;APOE;RTN3
911,prerank,Positive Regulation Of Hydrolase Activity (GO:0051345),0.3562140629610414,1.443575864658694,0.010416666666666666,0.10496760874247248,1.0,67/149,32.67%,ITGB1;HMGB2;SOS1;S100A10;RALGDS;RAPGEF1;RAPGEF3;ADRB1;CALM1;ROCK1;RAP1A;CCL5;PICALM;CALM2;RALBP1;RGS9;F2R;DOCK11;RHOA;MTMR9;NTRK1;RIPK3;PREX1;PIN1;PLXNB1;CCL4;RAPGEFL1;NF1;PINK1;BCAS3;RASGEF1A;DOCK8;RAPGEF2;CTSS;TBC1D20;RAP1GDS1;ALS2;WDR41;PSAP;HRAS;RTN4R;CCL19;DVL3;CCL3L1;RSU1;SH3BP1;CCL3;SOS2;EVI5L;RALGPS1;ZC3H15;CCL23;ARHGAP27;RHOC;RASGRP1;CCL20;TBC1D2;NDEL1;CCL8;SNX18;GSK3B;PKP4;FERMT2;ERBB2;CAV2;ARAP1;NDUFA13
912,prerank,Metanephros Development (GO:0001656),0.5191159955197793,1.4434350611668738,0.059602649006622516,0.10497807458310437,1.0,7/17,16.18%,FOXD1;BMP7;OXSR1;PTCH1;NIPBL;NF1;PKD2
913,prerank,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),0.4393238453599149,1.4434067558223327,0.05118601747815231,0.104893307844204,1.0,12/32,23.05%,SIRT7;ATF2;BRD7;KAT7;KAT2B;SMARCD1;KMT2A;FAM47E;MEN1;EP300;NOC2L;RBBP5
914,prerank,Monoatomic Cation Transmembrane Transport (GO:0098655),0.34864637198362736,1.4431185765307857,0.0010277492291880781,0.10503877561854695,1.0,68/199,24.07%,ORAI1;HCN3;TMCO1;ATP2B4;ITGAV;TRPV2;UCP3;ATP1B3;MCOLN2;ATP1A3;ATP6V0E1;ATP2C1;ATP2A2;ATP6AP2;RNASEK;TMEM165;ATP6V1D;TRPC3;ATP6V1E1;ATP6V1F;ATP5MF;SLC6A6;SCN5A;SLC9A8;ATP2A1;ANO6;SLC4A8;TRPC4AP;GRIN2C;ATP6V0B;ATP6AP1;NNT;CLU;SLC9A9;CACNA2D4;ATP6V0D1;KCNA7;SLC6A9;ATP6V1H;ATP2A3;ATP2C2;PKD2;SLC30A1;ABCC8;SLC36A1;ATP6V0C;UCP2;TRPM2;SLC9A1;TRPM7;KCNK5;ATP6V1A;SLC6A8;HPN;SLC4A4;ABCB8;SLC12A7;SLC30A2;ATP6V1C1;SLC39A6;KCNK7;CCDC51;KCNQ4;ATP6V0A2;SLC9A5;SLC30A5;SLC39A1;ATP5F1B
915,prerank,Positive Regulation Of Cell Death (GO:0010942),0.4276251043794786,1.442618441919207,0.0448642266824085,0.10533026023238193,1.0,17/43,20.30%,MARK4;IFNG;PRNP;PICALM;MAP3K5;RIPK1;SLC6A6;NTRK1;ITGB2;HTATIP2;FYN;MAPT;CLU;DAXX;ITGAM;REST;MAP3K20
916,prerank,Positive Regulation Of Cell Cycle Process (GO:0090068),0.3736702960475235,1.4425943106503318,0.014038876889848811,0.10523256087129201,1.0,52/102,38.32%,NCAPG2;DYNC1LI1;CDC42;NCAPH2;PHIP;UBXN2B;INCENP;RHOA;IGF1;DYNC1H1;IL1B;CDC14B;RAD21;CDC7;ATRX;PCID2;TPR;SMC5;CDC25B;SPAST;PDGFRB;NUP62;OOEP;SIRT2;MAP3K20;INO80;RAD18;SMC4;EREG;AURKC;SASS6;EDN3;IL1A;NCAPH;GIPC1;ZNF16;NPM2;PDGFB;RACGAP1;CEP120;PKP4;DBF4;PLSCR1;CENPJ;CDCA8;NDC80;KIF14;PLK4;NCAPD3;NSFL1C;CSPP1;AURKA
917,prerank,Regulation Of Cell Cycle (GO:0051726),0.3430480529093719,1.4423657774400502,0.0,0.10532592552892724,1.0,101/271,29.34%,TP53BP2;CDK11A;MEAF6;ZBTB49;MARK4;RNF167;PTPRC;CDKN2A;MORF4L1;YY1;SPATA22;TGFB1;PHACTR4;FGFR2;GBF1;BMP7;BRD7;SRPK2;CALR;LILRB1;ANAPC4;SON;MCRS1;IRF1;DR1;EIF4G2;KAT7;TRIM21;ACTB;CDK11B;PPM1A;IQGAP1;KAT2B;DAPK3;XIAP;UHMK1;E4F1;CCPG1;JADE2;CDK7;TBRG1;TGFBR1;HNRNPU;HPGD;CCNF;ETFA;LEP;RUNX3;GADD45B;MEN1;UHRF2;ACTR5;NBN;MDM2;UCHL5;PPP1R13B;INO80E;PKD2;NF2;STAT3;HRAS;YY1AP1;TADA3;SIRT2;RAD23A;ANAPC11;BIN1;NEK7;DHCR24;RUVBL1;RNF40;ANAPC10;INO80;PPP1R9B;CDK5;ANAPC5;TSC2;RUVBL2;ALOX15B;YEATS2;INO80D;MAEA;ACTR8;CDC27;PPP1R15A;PRR11;TRIM32;KAT5;CDC123;SUV39H1;PIM3;FZR1;INO80B;EP400;BRCA1;CTBP1;YWHAE;ANAPC7;TP53I13;ANAPC2;SIPA1
918,prerank,Regulation Of Cellular Senescence (GO:2000772),0.4416063777025598,1.4423209120070202,0.048507462686567165,0.10524508209017261,1.0,10/32,21.23%,B2M;NUAK1;AKT3;CGAS;YBX1;MAP3K3;RBL1;MORC3;VASH1;YPEL3
919,prerank,Negative Regulation Of mRNA Processing (GO:0050686),0.5248419413645816,1.4420358743985284,0.07252440725244072,0.10539701064241858,1.0,9/15,22.75%,PCBP4;SRSF7;SAP18;SRSF4;SRSF9;RNPS1;PTBP1;SFSWAP;SRSF12
920,prerank,Regulation Of Protein Kinase B Signaling (GO:0051896),0.3662740295537901,1.4419137066514343,0.012698412698412698,0.10536860679429083,1.0,47/114,28.87%,ITGB1;TXN;DAG1;CIB1;HSP90AA1;SLC9A3R1;INPP5K;PPARA;PIK3R5;TGFB1;PTPRJ;HCLS1;OSBPL8;MTDH;IGF1;MAZ;NTRK1;PARK7;CX3CR1;ARRB2;TGFBR1;PINK1;PIK3CG;PDCD6;LEP;MUL1;MYORG;PLEKHA1;THBS1;OTUD3;ITGB1BP1;CCL19;RTN4;PPP2R1A;FGFR1;CCL3;PPP2CA;MAGI2;TSC2;CSF3;PHLPP1;TNF;MC1R;HPSE;GRM2;MYDGF;RICTOR
921,prerank,Synaptic Vesicle Cycle (GO:0099504),0.4705063266693258,1.4417091633089343,0.04424778761061947,0.10540912286219326,1.0,9/27,21.69%,OTOF;GIT1;AP3D1;RAB5A;GIT2;DNAJC5;AP3S1;VAMP2;CDK5
922,prerank,Intrinsic Apoptotic Signaling Pathway (GO:0097193),0.37596400998158397,1.4415416914826402,0.00755939524838013,0.10545209599146903,1.0,52/97,36.38%,CRIP1;ARL6IP5;TP53BP2;CUL4A;TNFRSF1B;DDX5;MAP3K5;CASP4;APAF1;SELENOK;BRSK2;BCL2L1;PDK2;ATP2A1;IFI16;CYCS;ERN1;PYCARD;PML;ATP2A3;PPP1R13B;CEBPB;BAG6;IFI6;LGALS12;JMY;FNIP2;BAX;BCL2L11;MCL1;BOK;BBC3;PRKCD;PMAIP1;PPP1R15A;BAK1;BRCA1;AIFM1;TMEM117;DDX3X;BAD;HTRA2;ZNF622;CUL5;CUL2;PRKDC;CASP3;GSKIP;E2F1;CDKN1A;BCL2A1;CASP9
923,prerank,Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.38109740316013024,1.4414933187512688,0.022222222222222223,0.10536265621649439,1.0,42/81,37.96%,MEAF6;SLF1;SMARCC2;MORF4L1;BCL7C;BRD7;BCL7B;WAS;ACTR2;WDR48;ARID2;SMARCD1;SPIRE1;PIAS4;SMARCC1;OOEP;DPF2;MAD2L2;SMCHD1;RUVBL1;PNKP;PBRM1;SLF2;ARID1A;RUVBL2;KMT5C;SPIRE2;KAT5;SMARCD2;EP400;UBE2V2;TRAPPC13;PRKDC;FUS;ERCC6;ING3;SHLD1;VPS72;SIRT6;UBE2N;HDGFL2;SPIDR
924,prerank,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),0.49182135911024366,1.4408732967748288,0.06835443037974684,0.10577794902527987,1.0,11/21,26.86%,ITGAV;PPARA;LCP1;CSF2;NFKBIA;ABCA5;PRKCH;MAPK9;PF4;ALOX15B;PPARG
925,prerank,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.42899282726095467,1.4403279244388847,0.04465334900117509,0.10611361284802645,1.0,20/39,32.17%,ITPKC;EFR3A;PIK3R3;PI4K2A;IP6K1;IP6K2;PIK3CG;PIK3C3;PIP4K2A;PIK3R1;BECN1;SLA2;PI4KA;SOCS7;SMG1;PIK3R4;PIP4K2C;PIK3C2A;ITPKA;SOCS2
926,prerank,Cellular Response To UV (GO:0034644),0.38345681854485764,1.4400683390470435,0.019144144144144143,0.10622028356918055,1.0,36/72,36.38%,CRIP1;CUL4A;YY1;RBX1;DDB1;ZBTB1;DDB2;USP28;COPS9;DHX36;EIF2S1;MAPK13;PPID;EP300;ATR;MAPK14;N4BP1;TMEM161A;MAP3K20;INO80;PCNA;NOC2L;RUVBL2;SDE2;PRKCD;TIMP1;MC1R;BAK1;POLD1;NEDD4;HYAL2;TRIAP1;CREBBP;CDKN1A;TAF1;CASP9
927,prerank,Positive Regulation Of Cell Migration (GO:0030335),0.3479356625849814,1.439877409893708,0.003048780487804878,0.10627858549986029,1.0,72/230,23.34%,ITGB1;RDX;PDCD10;SYNE2;PODXL;S100A11;SH3RF2;PTPRC;CIB1;MYADM;SPAG9;IFNG;ROCK2;CCL5;MIEN1;FERMT3;TGFB1;PFN1;CDC42;MMP14;F2R;CPNE3;PIK3R3;RAB11A;SPHK1;IGF1;ACTN4;CD151;MAZ;FAM89B;SEMA4C;CEMIP;SUN2;NIPBL;WASHC1;IL1B;ADAM17;SNAI1;PDGFD;TGFBR1;HSPA5;NCKAP1L;FZD4;MIA3;ADAM10;LGR6;GLIPR2;PLAA;HDAC6;WNT5B;VSIR;CRKL;PDGFRB;BMPR2;RAPGEF2;MTOR;THBS1;STAT3;UBE2I;HRAS;SOD2;STX4;RTN4;ELP6;CCL3;GRN;CBLL1;ARHGEF2;FGR;XBP1;DOCK5;PPP3CA
928,prerank,Detection Of Chemical Stimulus Involved In Sensory Perception (GO:0050907),-0.396951504332574,-1.4393643586470355,0.09349593495934959,0.2709246678738069,1.0,10/20,25.83%,OR2L2;OR2AG1;OR2A42;OR2B6;OR2AK2;OR2L8;OR2T11;OR2T2;OR2T10;OR2G6
